device_id,device_type,operating_system,browser_name,screen_resolution,device_language,first_seen_date,last_seen_date,device_risk_score,is_emulator,is_rooted,device_manufacturer,device_model,ip_address_last,geolocation_city,geolocation_province
DEV00014321,Android_Mobile,Android 14,Chrome,1366x768,en-ZA,2025-08-14,2025-08-14,65,False,False,Samsung,Galaxy A14,148.22.71.245,Pretoria,Gauteng
DEV00014322,Windows_Desktop,Windows 10,Safari,1920x1080,af,2024-02-03,2024-02-03,68,False,False,Dell,Inspiron,193.45.122.231,Soweto,Gauteng
DEV00014323,Windows_Desktop,Windows 11,Chrome,1920x1080,en,2024-02-07,2025-06-28,53,False,False,Acer,ThinkPad,195.251.13.201,Ballito,KwaZulu-Natal
DEV00014324,Android_Mobile,Android 14,Chrome,1920x1080,en-ZA,2025-03-14,2025-08-22,18,False,True,Samsung,Galaxy S23,223.31.197.67,Pretoria,Gauteng
DEV00014325,iPhone_Mobile,iOS 17,Chrome,1440x900,en-ZA,2023-07-06,2023-07-06,3,False,False,Apple,iPhone 14,35.210.59.37,Cape Town,Western Cape
DEV00014326,Mac_Desktop,macOS Monterey,Safari,1920x1080,en-ZA,2024-06-05,2025-04-07,1,False,False,Apple,MacBook Air,94.160.234.116,Soweto,Gauteng
DEV00014327,Android_Mobile,Android 13,Chrome,1440x900,en-ZA,2022-04-19,2022-04-19,60,False,False,Samsung,Galaxy A34,88.142.23.50,Johannesburg,Gauteng
DEV00014328,iPhone_Mobile,iOS 17,Chrome,1080x2400,en-ZA,2022-07-08,2022-07-08,33,False,False,Apple,iPhone 13,164.251.228.243,Johannesburg,Gauteng
DEV00014329,iPhone_Mobile,iOS 15,Safari,1366x768,en,2024-09-08,2024-09-08,94,False,False,Apple,iPhone 15,158.215.31.21,Johannesburg,Gauteng
DEV00014330,Android_Mobile,Android 14,Chrome,1366x768,en-ZA,2022-09-14,2022-09-14,34,False,False,Samsung,Galaxy S23,178.173.170.133,Bloemfontein,Free State
DEV00014331,iPhone_Mobile,iOS 16,Chrome,1366x768,en,2023-01-02,2023-01-02,9,False,False,Apple,iPhone 12,55.164.235.188,Pietermaritzburg,KwaZulu-Natal
DEV00014332,iPhone_Mobile,iOS 16,Chrome,1080x2400,en-ZA,2024-05-09,2025-03-18,45,False,False,Apple,iPhone 14,211.164.4.242,Soweto,Gauteng
DEV00014333,Android_Mobile,Android 13,Chrome,1920x1080,en-ZA,2024-08-12,2025-12-20,87,False,False,Samsung,Galaxy S23,49.99.234.185,Pretoria,Gauteng
DEV00014334,Android_Mobile,Android 12,Safari,1170x2532,en-ZA,2024-08-27,2025-10-03,66,False,False,Samsung,Galaxy S22,4.121.202.13,Johannesburg,Gauteng
DEV00014335,Android_Mobile,Android 13,Safari,1440x900,en-ZA,2022-05-11,2022-11-30,10,False,False,Samsung,Galaxy A34,3.122.225.36,Witbank,Mpumalanga
DEV00014336,iPhone_Mobile,iOS 15,Safari,1366x768,en-ZA,2023-02-13,2025-04-18,54,False,False,Apple,iPhone 14,55.223.18.154,Pretoria,Gauteng
DEV00014337,Windows_Laptop,Windows 10,Chrome,1170x2532,en-ZA,2023-02-07,2023-02-07,26,False,False,Acer,EliteBook,19.95.133.49,Soweto,Gauteng
DEV00014338,Android_Mobile,Android 14,Chrome,1366x768,en-ZA,2022-02-07,2023-01-11,80,False,False,Samsung,Galaxy A34,176.241.110.158,Bloemfontein,Free State
DEV00014339,Android_Mobile,Android 13,Chrome,1920x1080,en-ZA,2025-05-05,2025-12-04,85,False,False,Samsung,Galaxy S22,8.221.107.41,Cape Town,Western Cape
DEV00014340,iPhone_Mobile,iOS 17,Chrome,1440x900,en-ZA,2024-10-12,2024-10-12,53,False,False,Apple,iPhone 13,63.34.22.80,Gqeberha,Eastern Cape
DEV00014341,Android_Tablet,Android 12,Chrome,1170x2532,en-ZA,2024-08-02,2025-01-16,31,False,False,Samsung,Galaxy S22,55.176.134.3,Soweto,Gauteng
DEV00014342,Android_Mobile,Android 13,Safari,1170x2532,en-ZA,2024-11-04,2024-11-04,31,False,True,Samsung,Galaxy S22,66.117.64.159,Stellenbosch,Western Cape
DEV00014343,Android_Mobile,Android 14,Safari,1170x2532,en-ZA,2024-06-22,2024-06-22,52,False,False,Samsung,Galaxy S23,245.205.126.222,East London,Eastern Cape
DEV00014344,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2025-01-07,2025-05-01,87,False,False,Samsung,Galaxy S23,206.152.237.52,Cape Town,Western Cape
DEV00014345,Android_Mobile,Android 14,Chrome,1920x1080,en-ZA,2023-04-26,2025-08-10,12,False,False,Samsung,Galaxy A54,194.60.80.52,Mahikeng,North West
DEV00014346,Android_Mobile,Android 12,Safari,1366x768,en-ZA,2022-04-14,2024-07-09,83,False,False,Samsung,Galaxy A54,141.138.75.104,Nelspruit,Mpumalanga
DEV00014347,Android_Mobile,Android 14,Firefox,1366x768,en-ZA,2023-05-11,2025-04-25,49,False,False,Samsung,Galaxy S22,58.75.101.55,Paarl,Western Cape
DEV00014348,Windows_Laptop,Windows 11,Safari,1440x900,en-ZA,2023-04-01,2023-04-01,15,False,False,Acer,Inspiron,222.62.219.74,Polokwane,Limpopo
DEV00014349,Android_Tablet,Android 14,Chrome,1366x768,en,2023-06-12,2024-08-01,9,False,False,Samsung,Galaxy A14,2.125.109.161,Nelspruit,Mpumalanga
DEV00014350,iPhone_Mobile,iOS 15,Chrome,1080x2400,en-ZA,2022-08-31,2022-08-31,70,False,False,Apple,iPhone 12,22.37.226.140,Pretoria,Gauteng
DEV00014351,Android_Mobile,Android 14,Chrome,1920x1080,en-ZA,2025-02-16,2025-11-02,87,False,False,Samsung,Galaxy A54,142.29.40.42,Pietermaritzburg,KwaZulu-Natal
DEV00014352,Android_Mobile,Android 12,Chrome,1440x900,af,2022-02-24,2025-06-01,26,False,False,Samsung,Galaxy S23,18.170.243.160,Cape Town,Western Cape
DEV00014353,Android_Mobile,Android 14,Safari,1440x900,en-ZA,2025-07-22,2025-07-29,9,False,False,Samsung,Galaxy S22,112.24.132.245,Cape Town,Western Cape
DEV00014354,Android_Mobile,Android 14,Chrome,1170x2532,en-ZA,2023-06-26,2024-04-23,68,False,False,Samsung,Galaxy S23,51.251.92.116,East London,Eastern Cape
DEV00014355,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2025-03-02,2025-06-24,34,False,False,Samsung,Galaxy A54,111.19.152.24,Johannesburg,Gauteng
DEV00014356,iPhone_Mobile,iOS 17,Safari,1080x2400,en,2023-03-06,2025-12-21,86,False,False,Apple,iPhone 12,253.68.157.152,Bloemfontein,Free State
DEV00014357,iPhone_Mobile,iOS 16,Chrome,1366x768,en-ZA,2024-12-21,2024-12-21,44,False,False,Apple,iPhone 15,82.19.18.108,Witbank,Mpumalanga
DEV00014358,Android_Mobile,Android 14,Safari,1080x2400,en-ZA,2024-06-08,2024-06-08,1,False,False,Samsung,Galaxy S23,220.213.66.179,Pietermaritzburg,KwaZulu-Natal
DEV00014359,Android_Mobile,Android 12,Safari,1366x768,en-ZA,2023-02-01,2023-02-01,62,False,False,Samsung,Galaxy S23,24.162.150.194,Soweto,Gauteng
DEV00014360,Android_Mobile,Android 12,Chrome,1080x2400,en,2024-11-02,2025-01-21,43,False,False,Samsung,Galaxy S22,196.177.234.238,East London,Eastern Cape
DEV00014361,Android_Mobile,Android 13,Safari,1440x900,en-ZA,2025-06-26,2025-08-11,22,False,False,Samsung,Galaxy S22,46.245.141.254,Soweto,Gauteng
DEV00014362,Android_Mobile,Android 13,Chrome,1080x2400,en-ZA,2022-06-28,2022-06-28,8,False,False,Samsung,Galaxy A54,51.201.204.1,Paarl,Western Cape
DEV00014363,Android_Tablet,Android 14,Safari,1920x1080,en-ZA,2023-10-14,2024-04-30,64,False,False,Samsung,Galaxy S23,193.251.198.69,Stellenbosch,Western Cape
DEV00014364,Android_Mobile,Android 14,Chrome,1920x1080,en-ZA,2025-05-12,2025-08-28,44,False,False,Samsung,Galaxy S23,97.77.106.119,East London,Eastern Cape
DEV00014365,Android_Mobile,Android 13,Chrome,1170x2532,en-ZA,2022-01-14,2022-01-14,95,False,False,Samsung,Galaxy A14,80.157.200.60,Polokwane,Limpopo
DEV00014366,Android_Mobile,Android 14,Chrome,1920x1080,en-ZA,2023-01-15,2023-01-15,39,False,False,Samsung,Galaxy A34,150.226.28.60,Ballito,KwaZulu-Natal
DEV00014367,Android_Mobile,Android 13,Chrome,1366x768,en-ZA,2022-03-12,2023-08-16,45,False,False,Samsung,Galaxy S22,251.250.185.135,Soweto,Gauteng
DEV00014368,Android_Mobile,Android 13,Chrome,1920x1080,en-ZA,2024-09-13,2024-09-28,61,False,False,Samsung,Galaxy S22,206.222.47.97,Johannesburg,Gauteng
DEV00014369,iPhone_Mobile,iOS 16,Safari,1440x900,en-ZA,2023-12-26,2023-12-26,29,False,False,Apple,iPhone 12,252.144.255.30,East London,Eastern Cape
DEV00014370,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2022-04-14,2024-11-11,40,False,False,Samsung,Galaxy S23,105.187.47.65,Paarl,Western Cape
DEV00014371,Android_Mobile,Android 13,Chrome,1080x2400,en,2025-01-25,2025-04-28,42,False,False,Samsung,Galaxy A14,148.6.185.237,Johannesburg,Gauteng
DEV00014372,Android_Mobile,Android 13,Safari,1080x2400,en,2023-01-27,2025-07-28,6,False,False,Samsung,Galaxy A54,107.162.204.186,Stellenbosch,Western Cape
DEV00014373,Android_Tablet,Android 13,Chrome,1080x2400,en-ZA,2023-09-10,2025-03-05,79,False,False,Samsung,Galaxy A34,110.195.97.187,Mahikeng,North West
DEV00014374,Windows_Laptop,Windows 10,Chrome,1440x900,xh,2024-12-03,2024-12-03,27,False,False,Lenovo,Inspiron,101.234.26.110,Durban,KwaZulu-Natal
DEV00014375,Android_Mobile,Android 12,Chrome,1366x768,en,2025-05-07,2025-05-07,42,False,False,Samsung,Galaxy A54,80.82.76.194,Polokwane,Limpopo
DEV00014376,Android_Mobile,Android 14,Chrome,1080x2400,xh,2023-11-11,2024-07-29,24,False,False,Samsung,Galaxy A54,170.240.174.81,Soweto,Gauteng
DEV00014377,Android_Mobile,Android 14,Chrome,1170x2532,en,2025-12-29,2025-12-29,64,False,False,Samsung,Galaxy A14,118.48.45.100,Cape Town,Western Cape
DEV00014378,Windows_Laptop,Windows 11,Chrome,1080x2400,en-ZA,2022-02-08,2022-12-24,53,False,False,Dell,EliteBook,33.14.119.187,Witbank,Mpumalanga
DEV00014379,Windows_Desktop,Windows 11,Safari,1920x1080,en-ZA,2024-01-31,2025-04-06,94,False,False,Dell,Inspiron,43.145.33.140,Soweto,Gauteng
DEV00014380,Android_Mobile,Android 13,Safari,1440x900,en-ZA,2023-09-16,2024-11-12,63,False,True,Samsung,Galaxy S23,35.31.10.140,Tzaneen,Limpopo
DEV00014381,Android_Mobile,Android 14,Safari,1170x2532,en-ZA,2025-07-16,2025-08-19,63,False,False,Samsung,Galaxy A54,220.202.225.253,Tzaneen,Limpopo
DEV00014382,iPhone_Mobile,iOS 17,Chrome,1366x768,en-ZA,2022-11-26,2024-11-26,8,False,False,Apple,iPhone 13,84.29.222.222,Soweto,Gauteng
DEV00014383,Android_Mobile,Android 13,Chrome,1440x900,en-ZA,2025-10-28,2025-10-28,17,False,False,Samsung,Galaxy A54,33.151.6.110,Johannesburg,Gauteng
DEV00014384,Android_Tablet,Android 12,Chrome,1170x2532,en-ZA,2024-12-28,2024-12-28,66,False,False,Samsung,Galaxy S23,112.120.110.171,Johannesburg,Gauteng
DEV00014385,Android_Mobile,Android 13,Chrome,1366x768,en-ZA,2025-08-14,2025-12-28,13,False,False,Samsung,Galaxy A34,136.169.221.21,Polokwane,Limpopo
DEV00014386,Android_Mobile,Android 12,Chrome,1170x2532,en,2024-01-25,2025-03-17,81,False,False,Samsung,Galaxy A34,114.189.178.165,Pretoria,Gauteng
DEV00014387,Android_Mobile,Android 14,Chrome,1920x1080,en,2025-08-12,2025-11-21,74,False,False,Samsung,Galaxy S22,210.191.63.143,Paarl,Western Cape
DEV00014388,Android_Mobile,Android 12,Chrome,1920x1080,en,2022-11-10,2023-11-25,63,False,False,Samsung,Galaxy S22,105.109.206.18,Pietermaritzburg,KwaZulu-Natal
DEV00014389,Android_Mobile,Android 12,Chrome,1170x2532,en-ZA,2024-11-13,2025-03-11,23,False,False,Samsung,Galaxy A54,37.227.177.226,Rustenburg,North West
DEV00014390,iPhone_Mobile,iOS 15,Safari,1440x900,en,2025-01-30,2025-03-30,28,False,False,Apple,iPhone 15,32.134.18.23,Tzaneen,Limpopo
DEV00014391,MacBook_Laptop,macOS Sonoma,Chrome,1366x768,en-ZA,2022-02-11,2022-02-11,70,False,False,Apple,MacBook Air,153.201.103.242,Pretoria,Gauteng
DEV00014392,Android_Mobile,Android 12,Edge,1080x2400,en-ZA,2024-03-14,2024-10-12,94,False,False,Samsung,Galaxy S23,227.48.50.79,Pretoria,Gauteng
DEV00014393,Android_Mobile,Android 12,Safari,1920x1080,en-ZA,2024-11-14,2024-12-13,14,False,False,Samsung,Galaxy A34,107.100.212.156,Paarl,Western Cape
DEV00014394,Android_Mobile,Android 13,Chrome,1440x900,en-ZA,2025-03-04,2025-05-03,85,False,False,Samsung,Galaxy A14,131.19.128.218,Paarl,Western Cape
DEV00014395,Android_Mobile,Android 13,Firefox,1920x1080,xh,2025-08-20,2025-11-27,83,False,False,Samsung,Galaxy S22,168.13.208.26,Cape Town,Western Cape
DEV00014396,Android_Mobile,Android 13,Chrome,1170x2532,en-ZA,2024-06-05,2024-06-05,5,False,False,Samsung,Galaxy S22,200.97.228.14,Gqeberha,Eastern Cape
DEV00014397,MacBook_Laptop,macOS Monterey,Safari,1920x1080,zu,2023-10-12,2023-10-12,54,False,False,Apple,MacBook Air,245.179.143.16,Witbank,Mpumalanga
DEV00014398,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2024-05-03,2025-02-26,80,False,False,Samsung,Galaxy S23,169.96.179.211,Pretoria,Gauteng
DEV00014399,iPhone_Mobile,iOS 16,Safari,1366x768,en-ZA,2023-04-12,2024-07-25,48,False,False,Apple,iPhone 12,248.73.156.203,Johannesburg,Gauteng
DEV00014400,iPhone_Mobile,iOS 15,Chrome,1920x1080,en-ZA,2024-08-22,2025-10-02,35,False,False,Apple,iPhone 12,32.87.134.50,Soweto,Gauteng
DEV00014401,Android_Mobile,Android 12,Chrome,1440x900,en-ZA,2023-05-21,2023-09-24,5,False,False,Samsung,Galaxy A14,41.111.160.210,Gqeberha,Eastern Cape
DEV00014402,Android_Mobile,Android 13,Chrome,1170x2532,zu,2022-10-19,2025-09-06,89,False,False,Samsung,Galaxy S23,172.76.125.46,Polokwane,Limpopo
DEV00014403,iPhone_Mobile,iOS 15,Chrome,1366x768,other,2023-01-09,2025-04-24,31,False,False,Apple,iPhone 13,217.49.26.168,Ballito,KwaZulu-Natal
DEV00014404,Android_Mobile,Android 14,Chrome,1440x900,en-ZA,2022-08-23,2023-04-12,14,False,False,Samsung,Galaxy S22,184.60.26.136,Polokwane,Limpopo
DEV00014405,Android_Mobile,Android 14,Firefox,1170x2532,en-ZA,2025-08-12,2025-11-04,41,False,False,Samsung,Galaxy A14,67.132.204.180,Ballito,KwaZulu-Natal
DEV00014406,Android_Mobile,Android 14,Safari,1170x2532,en-ZA,2023-01-31,2023-01-31,77,False,False,Samsung,Galaxy S23,236.101.123.34,Johannesburg,Gauteng
DEV00014407,Windows_Laptop,Windows 11,Chrome,1366x768,en-ZA,2024-02-11,2025-02-23,31,False,False,HP,EliteBook,89.140.134.229,Pretoria,Gauteng
DEV00014408,Android_Mobile,Android 13,Chrome,1366x768,en-ZA,2023-01-26,2024-01-31,62,False,False,Samsung,Galaxy A54,58.204.24.60,Pietermaritzburg,KwaZulu-Natal
DEV00014409,iPad_Tablet,iOS 16,Chrome,1440x900,en-ZA,2022-07-23,2022-10-16,86,False,False,Apple,iPad Pro,66.131.153.134,Pietermaritzburg,KwaZulu-Natal
DEV00014410,iPhone_Mobile,iOS 15,Safari,1366x768,af,2025-01-31,2025-01-31,52,False,False,Apple,iPhone 12,50.113.101.2,Stellenbosch,Western Cape
DEV00014411,Android_Mobile,Android 12,Edge,1170x2532,af,2022-09-19,2024-09-22,99,False,False,Samsung,Galaxy A54,36.146.146.72,Gqeberha,Eastern Cape
DEV00014412,Android_Mobile,Android 13,Chrome,1440x900,en-ZA,2025-11-27,2025-12-05,69,False,False,Samsung,Galaxy S23,95.95.124.14,Soweto,Gauteng
DEV00014413,iPhone_Mobile,iOS 17,Chrome,1920x1080,en-ZA,2023-07-28,2023-07-28,89,False,False,Apple,iPhone 13,150.140.235.164,Ballito,KwaZulu-Natal
DEV00014414,iPhone_Mobile,iOS 15,Safari,1366x768,en-ZA,2025-09-08,2025-09-23,71,False,False,Apple,iPhone 15,205.234.46.35,Johannesburg,Gauteng
DEV00014415,Android_Mobile,Android 14,Chrome,1366x768,af,2023-11-02,2023-12-24,93,False,False,Samsung,Galaxy A34,31.168.164.234,East London,Eastern Cape
DEV00014416,Android_Mobile,Android 13,Chrome,1440x900,en-ZA,2025-12-19,2025-12-20,38,False,False,Samsung,Galaxy A34,130.65.92.128,Paarl,Western Cape
DEV00014417,Android_Mobile,Android 13,Safari,1920x1080,en-ZA,2023-10-17,2023-10-17,99,False,False,Samsung,Galaxy S22,133.73.236.62,Johannesburg,Gauteng
DEV00014418,Android_Mobile,Android 12,Chrome,1440x900,en-ZA,2023-11-26,2024-08-10,34,False,False,Samsung,Galaxy A34,51.122.106.14,Durban,KwaZulu-Natal
DEV00014419,Android_Mobile,Android 12,Chrome,1080x2400,en-ZA,2023-05-15,2024-05-04,4,False,False,Samsung,Galaxy A14,158.53.157.148,Ballito,KwaZulu-Natal
DEV00014420,Windows_Laptop,Windows 10,Chrome,1366x768,en,2022-07-12,2025-05-12,9,False,False,Acer,Inspiron,205.69.145.129,Witbank,Mpumalanga
DEV00014421,Android_Mobile,Android 12,Safari,1920x1080,en-ZA,2024-02-10,2024-09-03,67,False,False,Samsung,Galaxy A54,112.44.248.227,Welkom,Free State
DEV00014422,Android_Mobile,Android 13,Chrome,1920x1080,en,2022-04-18,2024-05-30,22,False,False,Samsung,Galaxy A14,138.1.236.92,East London,Eastern Cape
DEV00014423,Android_Mobile,Android 13,Chrome,1170x2532,en-ZA,2022-09-02,2024-10-21,88,False,False,Samsung,Galaxy S22,191.86.204.60,Soweto,Gauteng
DEV00014424,Android_Mobile,Android 13,Chrome,1440x900,other,2024-12-13,2024-12-13,66,False,False,Samsung,Galaxy A34,87.117.144.192,Soweto,Gauteng
DEV00014425,Windows_Desktop,Windows 11,Chrome,1366x768,en-ZA,2024-03-25,2024-11-06,34,False,False,Dell,ThinkPad,76.248.21.193,Gqeberha,Eastern Cape
DEV00014426,Android_Mobile,Android 14,Chrome,1440x900,en-ZA,2024-12-12,2025-03-03,56,False,False,Samsung,Galaxy A54,87.121.51.84,Pretoria,Gauteng
DEV00014427,iPad_Tablet,iOS 15,Chrome,1920x1080,en-ZA,2023-06-29,2023-06-29,68,False,False,Apple,iPad Air,13.22.209.248,Soweto,Gauteng
DEV00014428,MacBook_Laptop,macOS Sonoma,Chrome,1440x900,en,2023-07-26,2024-12-14,57,False,False,Apple,MacBook Pro,107.0.167.194,Mahikeng,North West
DEV00014429,Android_Mobile,Android 12,Firefox,1440x900,en-ZA,2022-02-25,2022-02-25,38,False,False,Samsung,Galaxy A54,43.94.112.163,Witbank,Mpumalanga
DEV00014430,Android_Mobile,Android 14,Chrome,1080x2400,zu,2025-02-23,2025-07-23,56,False,False,Samsung,Galaxy A54,97.143.66.36,Stellenbosch,Western Cape
DEV00014431,Android_Tablet,Android 14,Chrome,1080x2400,en-ZA,2025-08-21,2025-12-01,35,False,False,Samsung,Galaxy A54,245.81.218.27,Welkom,Free State
DEV00014432,iPhone_Mobile,iOS 15,Safari,1170x2532,en-ZA,2023-09-28,2024-01-06,0,False,False,Apple,iPhone 14,162.83.66.49,Soweto,Gauteng
DEV00014433,Android_Mobile,Android 12,Chrome,1170x2532,en-ZA,2023-09-13,2023-09-13,48,False,False,Samsung,Galaxy A54,43.38.207.172,Bloemfontein,Free State
DEV00014434,Mac_Desktop,macOS Ventura,Chrome,1920x1080,en-ZA,2024-02-13,2024-05-13,97,False,False,Apple,MacBook Pro,156.143.150.46,Paarl,Western Cape
DEV00014435,iPhone_Mobile,iOS 17,Chrome,1080x2400,en-ZA,2022-10-08,2024-06-22,63,False,False,Apple,iPhone 12,204.33.5.192,Welkom,Free State
DEV00014436,Android_Mobile,Android 14,Chrome,1170x2532,en-ZA,2023-11-07,2024-08-24,18,False,False,Samsung,Galaxy A54,228.163.229.100,Cape Town,Western Cape
DEV00014437,iPhone_Mobile,iOS 16,Safari,1366x768,en-ZA,2024-07-07,2024-07-07,7,False,False,Apple,iPhone 13,81.3.248.59,Pretoria,Gauteng
DEV00014438,iPhone_Mobile,iOS 17,Chrome,1170x2532,en-ZA,2024-06-10,2025-12-28,9,False,False,Apple,iPhone 15,7.87.73.197,Pretoria,Gauteng
DEV00014439,iPhone_Mobile,iOS 17,Safari,1170x2532,en-ZA,2022-10-02,2024-10-12,54,False,False,Apple,iPhone 15,119.67.219.185,Polokwane,Limpopo
DEV00014440,Android_Mobile,Android 13,Chrome,1920x1080,en-ZA,2023-03-04,2023-10-16,21,False,False,Samsung,Galaxy A54,58.133.43.85,Stellenbosch,Western Cape
DEV00014441,iPhone_Mobile,iOS 17,Chrome,1440x900,en-ZA,2025-01-23,2025-03-08,1,False,False,Apple,iPhone 12,165.1.54.149,Gqeberha,Eastern Cape
DEV00014442,iPhone_Mobile,iOS 17,Safari,1440x900,en-ZA,2022-02-26,2024-05-24,86,False,False,Apple,iPhone 14,187.236.145.181,Soweto,Gauteng
DEV00014443,iPhone_Mobile,iOS 15,Chrome,1440x900,en-ZA,2025-06-09,2025-06-09,98,False,False,Apple,iPhone 12,24.213.85.224,Johannesburg,Gauteng
DEV00014444,Android_Mobile,Android 12,Edge,1080x2400,en-ZA,2022-04-25,2022-10-14,5,False,False,Samsung,Galaxy S22,117.232.240.128,Cape Town,Western Cape
DEV00014445,iPhone_Mobile,iOS 16,Chrome,1440x900,en,2022-12-25,2022-12-25,19,False,False,Apple,iPhone 14,44.97.62.202,Johannesburg,Gauteng
DEV00014446,Android_Mobile,Android 14,Safari,1440x900,en-ZA,2025-09-09,2025-11-02,42,False,False,Samsung,Galaxy A54,253.191.48.28,Mahikeng,North West
DEV00014447,Android_Mobile,Android 14,Safari,1920x1080,en-ZA,2024-12-02,2025-06-27,25,False,False,Samsung,Galaxy S23,156.254.134.61,Mahikeng,North West
DEV00014448,Android_Tablet,Android 14,Chrome,1170x2532,en-ZA,2022-06-04,2023-10-20,80,False,False,Samsung,Galaxy A14,178.26.59.91,Soweto,Gauteng
DEV00014449,iPhone_Mobile,iOS 16,Chrome,1440x900,en-ZA,2025-04-10,2025-04-14,31,False,False,Apple,iPhone 12,220.13.7.191,Gqeberha,Eastern Cape
DEV00014450,Android_Mobile,Android 13,Safari,1080x2400,en-ZA,2023-01-31,2023-05-10,87,False,False,Samsung,Galaxy A14,222.67.198.22,Soweto,Gauteng
DEV00014451,Android_Mobile,Android 12,Firefox,1080x2400,af,2023-04-05,2023-09-17,30,False,False,Samsung,Galaxy S22,128.246.236.87,Stellenbosch,Western Cape
DEV00014452,Windows_Laptop,Windows 11,Safari,1080x2400,en-ZA,2023-02-21,2023-07-12,23,False,False,Dell,Aspire,119.5.15.252,Paarl,Western Cape
DEV00014453,Android_Mobile,Android 12,Chrome,1440x900,en-ZA,2025-03-16,2025-03-16,21,False,False,Samsung,Galaxy S23,230.35.129.114,Pietermaritzburg,KwaZulu-Natal
DEV00014454,Android_Mobile,Android 14,Chrome,1080x2400,af,2024-06-25,2025-11-09,68,False,False,Samsung,Galaxy S23,63.6.141.180,Polokwane,Limpopo
DEV00014455,Android_Mobile,Android 14,Chrome,1440x900,af,2023-07-01,2024-10-12,24,False,False,Samsung,Galaxy A54,95.39.107.151,East London,Eastern Cape
DEV00014456,Android_Mobile,Android 12,Chrome,1080x2400,zu,2024-08-30,2025-11-16,81,False,False,Samsung,Galaxy A54,131.189.125.242,Soweto,Gauteng
DEV00014457,iPhone_Mobile,iOS 15,Chrome,1366x768,en-ZA,2024-09-18,2025-10-08,61,False,False,Apple,iPhone 13,102.64.135.243,Gqeberha,Eastern Cape
DEV00014458,Android_Mobile,Android 14,Chrome,1170x2532,en-ZA,2024-03-29,2025-03-11,42,False,False,Samsung,Galaxy A54,103.247.59.144,Pietermaritzburg,KwaZulu-Natal
DEV00014459,iPhone_Mobile,iOS 16,Chrome,1440x900,en-ZA,2025-02-15,2025-11-17,52,False,False,Apple,iPhone 14,242.169.133.31,Polokwane,Limpopo
DEV00014460,Windows_Laptop,Windows 10,Safari,1440x900,en-ZA,2022-12-17,2022-12-22,6,False,False,Acer,Aspire,178.155.3.251,East London,Eastern Cape
DEV00014461,iPhone_Mobile,iOS 16,Chrome,1080x2400,en-ZA,2023-11-11,2024-03-26,43,False,False,Apple,iPhone 12,147.128.148.16,Cape Town,Western Cape
DEV00014462,iPhone_Mobile,iOS 17,Chrome,1920x1080,en-ZA,2022-01-13,2023-10-12,44,False,False,Apple,iPhone 14,170.252.238.125,Cape Town,Western Cape
DEV00014463,iPhone_Mobile,iOS 17,Chrome,1170x2532,en-ZA,2022-01-29,2022-01-29,17,False,False,Apple,iPhone 12,121.174.104.176,Polokwane,Limpopo
DEV00014464,Android_Mobile,Android 13,Chrome,1080x2400,en-ZA,2025-01-27,2025-08-05,96,False,False,Samsung,Galaxy S22,216.210.167.231,Polokwane,Limpopo
DEV00014465,Windows_Laptop,Windows 10,Chrome,1366x768,en-ZA,2025-06-03,2025-11-08,95,False,False,Lenovo,Inspiron,170.143.193.11,Durban,KwaZulu-Natal
DEV00014466,Android_Mobile,Android 12,Chrome,1920x1080,en-ZA,2025-11-27,2025-12-05,75,False,False,Samsung,Galaxy S22,137.136.244.211,Paarl,Western Cape
DEV00014467,Android_Mobile,Android 14,Chrome,1366x768,en-ZA,2022-05-23,2023-07-22,27,False,False,Samsung,Galaxy A34,72.231.83.91,Johannesburg,Gauteng
