link_id,customer_id,device_id,association_date,last_access_date,access_count,is_primary_device,link_type
LINK00017344,CUST00017344,DEV00008833,2024-03-18,2025-12-31,140,True,PRIMARY
LINK00017345,CUST00017345,DEV00005009,2023-07-17,2025-12-31,256,True,PRIMARY
LINK00017346,CUST00017346,DEV00015347,2023-06-11,2025-12-31,462,True,PRIMARY
LINK00017347,CUST00017347,DEV00017641,2024-04-05,2025-12-31,26,True,PRIMARY
LINK00017348,CUST00017348,DEV00002648,2023-12-31,2025-12-31,137,True,PRIMARY
LINK00017349,CUST00017349,DEV00002478,2025-08-30,2025-12-31,79,True,PRIMARY
LINK00017350,CUST00017350,DEV00006556,2023-08-24,2025-12-31,171,True,PRIMARY
LINK00017351,CUST00017351,DEV00017585,2023-10-29,2025-12-31,43,True,PRIMARY
LINK00017352,CUST00017352,DEV00018047,2025-12-07,2025-12-31,349,True,PRIMARY
LINK00017353,CUST00017353,DEV00003589,2024-05-08,2025-12-31,201,True,PRIMARY
LINK00017354,CUST00017354,DEV00024402,2025-06-09,2025-12-31,306,True,PRIMARY
LINK00017355,CUST00017355,DEV00008699,2023-09-30,2025-12-31,398,True,PRIMARY
LINK00017356,CUST00017356,DEV00009885,2023-11-22,2025-12-31,388,True,PRIMARY
LINK00017357,CUST00017357,DEV00027068,2022-08-09,2025-12-31,93,True,PRIMARY
LINK00017358,CUST00017358,DEV00014488,2024-07-25,2025-12-31,167,True,PRIMARY
LINK00017359,CUST00017359,DEV00020975,2024-02-07,2025-12-31,171,True,PRIMARY
LINK00017360,CUST00017360,DEV00022648,2023-04-12,2025-12-31,27,True,PRIMARY
LINK00017361,CUST00017361,DEV00002500,2025-03-31,2025-12-31,393,True,PRIMARY
LINK00017362,CUST00017362,DEV00011305,2023-03-13,2025-12-31,303,True,PRIMARY
LINK00017363,CUST00017363,DEV00008371,2025-03-28,2025-12-31,118,True,PRIMARY
LINK00017364,CUST00017364,DEV00003087,2023-05-15,2025-12-31,376,True,PRIMARY
LINK00017365,CUST00017365,DEV00021284,2024-06-24,2025-12-31,168,True,PRIMARY
LINK00017366,CUST00017366,DEV00013835,2023-12-08,2025-12-31,324,True,PRIMARY
LINK00017367,CUST00017367,DEV00016040,2025-12-18,2025-12-31,360,True,PRIMARY
LINK00017368,CUST00017368,DEV00019060,2025-02-05,2025-12-31,236,True,PRIMARY
LINK00017369,CUST00017369,DEV00003679,2025-03-28,2025-12-31,303,True,PRIMARY
LINK00017370,CUST00017370,DEV00018208,2023-09-17,2025-12-31,97,True,PRIMARY
LINK00017371,CUST00017371,DEV00026696,2025-08-20,2025-12-31,221,True,PRIMARY
LINK00017372,CUST00017372,DEV00006449,2025-11-07,2025-12-31,220,True,PRIMARY
LINK00017373,CUST00017373,DEV00027244,2025-12-15,2025-12-31,163,True,PRIMARY
LINK00017374,CUST00017374,DEV00006583,2025-01-21,2025-12-31,191,True,PRIMARY
LINK00017375,CUST00017375,DEV00011143,2023-03-24,2025-12-31,119,True,PRIMARY
LINK00017376,CUST00017376,DEV00002161,2024-03-14,2025-12-31,179,True,PRIMARY
LINK00017377,CUST00017377,DEV00019808,2024-11-02,2025-12-31,343,True,PRIMARY
LINK00017378,CUST00017378,DEV00026982,2023-03-25,2025-12-31,405,True,PRIMARY
LINK00017379,CUST00017379,DEV00017549,2025-07-30,2025-12-31,426,True,PRIMARY
LINK00017380,CUST00017380,DEV00004475,2025-06-30,2025-12-31,475,True,PRIMARY
LINK00017381,CUST00017381,DEV00002787,2023-01-13,2025-12-31,276,True,PRIMARY
LINK00017382,CUST00017382,DEV00021147,2024-08-25,2025-12-31,186,True,PRIMARY
LINK00017383,CUST00017383,DEV00009188,2022-11-20,2025-12-31,470,True,PRIMARY
LINK00017384,CUST00017384,DEV00003333,2025-05-26,2025-12-31,212,True,PRIMARY
LINK00017385,CUST00017385,DEV00006990,2023-06-05,2025-12-31,191,True,PRIMARY
LINK00017386,CUST00017386,DEV00009151,2023-05-15,2025-12-31,212,True,PRIMARY
LINK00017387,CUST00017387,DEV00016501,2025-09-06,2025-12-31,12,True,PRIMARY
LINK00017388,CUST00017388,DEV00016373,2022-05-17,2025-12-31,258,True,PRIMARY
LINK00017389,CUST00017389,DEV00021653,2023-06-17,2025-12-31,292,True,PRIMARY
LINK00017390,CUST00017390,DEV00006690,2023-08-06,2025-12-31,243,True,PRIMARY
LINK00017391,CUST00017391,DEV00026144,2025-05-11,2025-12-31,422,True,PRIMARY
LINK00017392,CUST00017392,DEV00025533,2025-09-18,2025-12-31,233,True,PRIMARY
LINK00017393,CUST00017393,DEV00019155,2025-05-17,2025-12-31,376,True,PRIMARY
LINK00017394,CUST00017394,DEV00004300,2024-02-12,2025-12-31,86,True,PRIMARY
LINK00017395,CUST00017395,DEV00000619,2022-11-07,2025-12-31,83,True,PRIMARY
LINK00017396,CUST00017396,DEV00009991,2025-05-10,2025-12-31,218,True,PRIMARY
LINK00017397,CUST00017397,DEV00019264,2025-12-26,2025-12-31,174,True,PRIMARY
LINK00017398,CUST00017398,DEV00024865,2025-03-12,2025-12-31,313,True,PRIMARY
LINK00017399,CUST00017399,DEV00006789,2023-01-05,2025-12-31,196,True,PRIMARY
LINK00017400,CUST00017400,DEV00011072,2022-01-18,2025-12-31,293,True,PRIMARY
LINK00017401,CUST00017401,DEV00015748,2023-02-23,2025-12-31,465,True,PRIMARY
LINK00017402,CUST00017402,DEV00022476,2025-02-14,2025-12-31,379,True,PRIMARY
LINK00017403,CUST00017403,DEV00012289,2023-03-16,2025-12-31,132,True,PRIMARY
LINK00017404,CUST00017404,DEV00013132,2025-05-03,2025-12-31,230,True,PRIMARY
LINK00017405,CUST00017405,DEV00024386,2025-06-14,2025-12-31,296,True,PRIMARY
LINK00017406,CUST00017406,DEV00022446,2024-05-22,2025-12-31,402,True,PRIMARY
LINK00017407,CUST00017407,DEV00005589,2022-02-27,2025-12-31,161,True,PRIMARY
LINK00017408,CUST00017408,DEV00000788,2025-01-07,2025-12-31,330,True,PRIMARY
LINK00017409,CUST00017409,DEV00017229,2024-04-13,2025-12-31,457,True,PRIMARY
LINK00017410,CUST00017410,DEV00024328,2023-09-17,2025-12-31,145,True,PRIMARY
LINK00017411,CUST00017411,DEV00008922,2023-06-04,2025-12-31,32,True,PRIMARY
LINK00017412,CUST00017412,DEV00003528,2024-05-28,2025-12-31,316,True,PRIMARY
LINK00017413,CUST00017413,DEV00000724,2025-02-20,2025-12-31,369,True,PRIMARY
LINK00017414,CUST00017414,DEV00016671,2025-08-07,2025-12-31,162,True,PRIMARY
LINK00017415,CUST00017415,DEV00008453,2024-03-14,2025-12-31,171,True,PRIMARY
LINK00017416,CUST00017416,DEV00016455,2025-06-26,2025-12-31,454,True,PRIMARY
LINK00017417,CUST00017417,DEV00019076,2023-05-07,2025-12-31,187,True,PRIMARY
LINK00017418,CUST00017418,DEV00021406,2024-06-27,2025-12-31,294,True,PRIMARY
LINK00017419,CUST00017419,DEV00008311,2025-05-17,2025-12-31,309,True,PRIMARY
LINK00017420,CUST00017420,DEV00001662,2022-11-12,2025-12-31,449,True,PRIMARY
LINK00017421,CUST00017421,DEV00021736,2022-03-27,2025-12-31,320,True,PRIMARY
LINK00017422,CUST00017422,DEV00014180,2023-01-28,2025-12-31,255,True,PRIMARY
LINK00017423,CUST00017423,DEV00005463,2023-03-20,2025-12-31,149,True,PRIMARY
LINK00017424,CUST00017424,DEV00019924,2022-06-17,2025-12-31,100,True,PRIMARY
LINK00017425,CUST00017425,DEV00004272,2025-04-23,2025-12-31,360,True,PRIMARY
LINK00017426,CUST00017426,DEV00010543,2024-07-28,2025-12-31,217,True,PRIMARY
LINK00017427,CUST00017427,DEV00009186,2022-02-02,2025-12-31,474,True,PRIMARY
LINK00017428,CUST00017428,DEV00016876,2024-04-16,2025-12-31,199,True,PRIMARY
LINK00017429,CUST00017429,DEV00018642,2025-12-25,2025-12-31,338,True,PRIMARY
LINK00017430,CUST00017430,DEV00023262,2024-01-23,2025-12-31,201,True,PRIMARY
LINK00017431,CUST00017431,DEV00010885,2025-05-20,2025-12-31,147,True,PRIMARY
LINK00017432,CUST00017432,DEV00021227,2024-12-26,2025-12-31,433,True,PRIMARY
LINK00017433,CUST00017433,DEV00021391,2025-09-25,2025-12-31,287,True,PRIMARY
LINK00017434,CUST00017434,DEV00013145,2022-01-10,2025-12-31,446,True,PRIMARY
LINK00017435,CUST00017435,DEV00010823,2025-07-07,2025-12-31,476,True,PRIMARY
LINK00017436,CUST00017436,DEV00016243,2025-10-23,2025-12-31,360,True,PRIMARY
LINK00017437,CUST00017437,DEV00003907,2024-07-06,2025-12-31,118,True,PRIMARY
LINK00017438,CUST00017438,DEV00024282,2025-09-26,2025-12-31,351,True,PRIMARY
LINK00017439,CUST00017439,DEV00016930,2025-02-08,2025-12-31,285,True,PRIMARY
LINK00017440,CUST00017440,DEV00002035,2025-07-02,2025-12-31,240,True,PRIMARY
LINK00017441,CUST00017441,DEV00006747,2023-09-25,2025-12-31,158,True,PRIMARY
LINK00017442,CUST00017442,DEV00020348,2022-02-13,2025-12-31,116,True,PRIMARY
LINK00017443,CUST00017443,DEV00014533,2024-02-17,2025-12-31,393,True,PRIMARY
LINK00017444,CUST00017444,DEV00006754,2024-09-10,2025-12-31,381,True,PRIMARY
LINK00017445,CUST00017445,DEV00014274,2025-04-27,2025-12-31,250,True,PRIMARY
LINK00017446,CUST00017446,DEV00011278,2023-10-02,2025-12-31,154,True,PRIMARY
LINK00017447,CUST00017447,DEV00025328,2022-05-08,2025-12-31,461,True,PRIMARY
LINK00017448,CUST00017448,DEV00016570,2025-04-19,2025-12-31,483,True,PRIMARY
LINK00017449,CUST00017449,DEV00026461,2023-09-15,2025-12-31,234,True,PRIMARY
LINK00017450,CUST00017450,DEV00006357,2025-12-24,2025-12-31,236,True,PRIMARY
LINK00017451,CUST00017451,DEV00013524,2024-09-16,2025-12-31,388,True,PRIMARY
LINK00017452,CUST00017452,DEV00004183,2024-09-12,2025-12-31,101,True,PRIMARY
LINK00017453,CUST00017453,DEV00004618,2024-08-03,2025-12-31,317,True,PRIMARY
LINK00017454,CUST00017454,DEV00026137,2025-08-07,2025-12-31,358,True,PRIMARY
LINK00017455,CUST00017455,DEV00008645,2025-06-30,2025-12-31,68,True,PRIMARY
LINK00017456,CUST00017456,DEV00009320,2024-09-30,2025-12-31,157,True,PRIMARY
LINK00017457,CUST00017457,DEV00007883,2025-05-06,2025-12-31,183,True,PRIMARY
LINK00017458,CUST00017458,DEV00002326,2025-01-22,2025-12-31,52,True,PRIMARY
LINK00017459,CUST00017459,DEV00017692,2025-11-29,2025-12-31,406,True,PRIMARY
LINK00017460,CUST00017460,DEV00013895,2025-04-13,2025-12-31,298,True,PRIMARY
LINK00017461,CUST00017461,DEV00027106,2023-05-24,2025-12-31,60,True,PRIMARY
LINK00017462,CUST00017462,DEV00026679,2022-09-20,2025-12-31,395,True,PRIMARY
LINK00017463,CUST00017463,DEV00005057,2023-11-13,2025-12-31,331,True,PRIMARY
LINK00017464,CUST00017464,DEV00024454,2023-09-14,2025-12-31,491,True,PRIMARY
LINK00017465,CUST00017465,DEV00012418,2025-03-22,2025-12-31,310,True,PRIMARY
LINK00017466,CUST00017466,DEV00024235,2025-07-26,2025-12-31,434,True,PRIMARY
LINK00017467,CUST00017467,DEV00023900,2023-09-09,2025-12-31,17,True,PRIMARY
LINK00017468,CUST00017468,DEV00025142,2025-03-23,2025-12-31,410,True,PRIMARY
LINK00017469,CUST00017469,DEV00026099,2024-06-17,2025-12-31,194,True,PRIMARY
LINK00017470,CUST00017470,DEV00015600,2023-11-17,2025-12-31,229,True,PRIMARY
LINK00017471,CUST00017471,DEV00027413,2025-09-05,2025-12-31,58,True,PRIMARY
LINK00017472,CUST00017472,DEV00004130,2025-07-05,2025-12-31,351,True,PRIMARY
LINK00017473,CUST00017473,DEV00019968,2022-08-19,2025-12-31,78,True,PRIMARY
LINK00017474,CUST00017474,DEV00011225,2025-05-05,2025-12-31,327,True,PRIMARY
LINK00017475,CUST00017475,DEV00006499,2025-05-30,2025-12-31,239,True,PRIMARY
LINK00017476,CUST00017476,DEV00017702,2023-02-20,2025-12-31,173,True,PRIMARY
LINK00017477,CUST00017477,DEV00013647,2025-09-18,2025-12-31,424,True,PRIMARY
LINK00017478,CUST00017478,DEV00003661,2023-10-21,2025-12-31,200,True,PRIMARY
LINK00017479,CUST00017479,DEV00022148,2023-07-09,2025-12-31,134,True,PRIMARY
LINK00017480,CUST00017480,DEV00024641,2023-03-11,2025-12-31,447,True,PRIMARY
LINK00017481,CUST00017481,DEV00014099,2025-10-04,2025-12-31,101,True,PRIMARY
LINK00017482,CUST00017482,DEV00001540,2022-05-19,2025-12-31,417,True,PRIMARY
LINK00017483,CUST00017483,DEV00027255,2023-06-07,2025-12-31,345,True,PRIMARY
LINK00017484,CUST00017484,DEV00022886,2024-01-26,2025-12-31,305,True,PRIMARY
LINK00017485,CUST00017485,DEV00011100,2024-04-25,2025-12-31,192,True,PRIMARY
LINK00017486,CUST00017486,DEV00006426,2024-09-25,2025-12-31,476,True,PRIMARY
LINK00017487,CUST00017487,DEV00020051,2025-08-10,2025-12-31,305,True,PRIMARY
LINK00017488,CUST00017488,DEV00024383,2024-09-06,2025-12-31,355,True,PRIMARY
LINK00017489,CUST00017489,DEV00004139,2023-05-03,2025-12-31,266,True,PRIMARY
LINK00017490,CUST00017490,DEV00001469,2023-03-16,2025-12-31,189,True,PRIMARY
LINK00017491,CUST00017491,DEV00017483,2023-05-13,2025-12-31,102,True,PRIMARY
LINK00017492,CUST00017492,DEV00008943,2024-06-21,2025-12-31,466,True,PRIMARY
LINK00017493,CUST00017493,DEV00003621,2025-12-05,2025-12-31,224,True,PRIMARY
LINK00017494,CUST00017494,DEV00004546,2023-09-20,2025-12-31,431,True,PRIMARY
LINK00017495,CUST00017495,DEV00021472,2022-08-04,2025-12-31,404,True,PRIMARY
LINK00017496,CUST00017496,DEV00020202,2025-04-04,2025-12-31,117,True,PRIMARY
LINK00017497,CUST00017497,DEV00010204,2024-04-09,2025-12-31,202,True,PRIMARY
LINK00017498,CUST00017498,DEV00001847,2023-06-29,2025-12-31,20,True,PRIMARY
LINK00017499,CUST00017499,DEV00013161,2024-06-16,2025-12-31,162,True,PRIMARY
LINK00017500,CUST00017500,DEV00014498,2023-11-13,2025-12-31,225,True,PRIMARY
LINK00017501,CUST00017501,DEV00006417,2022-04-17,2025-12-31,395,True,PRIMARY
LINK00017502,CUST00017502,DEV00014950,2024-06-21,2025-12-31,104,True,PRIMARY
LINK00017503,CUST00017503,DEV00018298,2024-02-03,2025-12-31,481,True,PRIMARY
LINK00017504,CUST00017504,DEV00019726,2023-10-01,2025-12-31,26,True,PRIMARY
LINK00017505,CUST00017505,DEV00002023,2023-08-06,2025-12-31,309,True,PRIMARY
LINK00017506,CUST00017506,DEV00021512,2025-02-25,2025-12-31,15,True,PRIMARY
LINK00017507,CUST00017507,DEV00027361,2025-09-06,2025-12-31,96,True,PRIMARY
LINK00017508,CUST00017508,DEV00000571,2023-09-27,2025-12-31,201,True,PRIMARY
LINK00017509,CUST00017509,DEV00025343,2025-08-16,2025-12-31,118,True,PRIMARY
LINK00017510,CUST00017510,DEV00019582,2023-12-16,2025-12-31,169,True,PRIMARY
LINK00017511,CUST00017511,DEV00023657,2025-09-05,2025-12-31,96,True,PRIMARY
LINK00017512,CUST00017512,DEV00017554,2023-03-27,2025-12-31,28,True,PRIMARY
LINK00017513,CUST00017513,DEV00008055,2024-12-06,2025-12-31,205,True,PRIMARY
LINK00017514,CUST00017514,DEV00027085,2025-10-25,2025-12-31,232,True,PRIMARY
LINK00017515,CUST00017515,DEV00019630,2025-04-17,2025-12-31,418,True,PRIMARY
LINK00017516,CUST00017516,DEV00000789,2022-08-17,2025-12-31,194,True,PRIMARY
LINK00017517,CUST00017517,DEV00025411,2025-07-30,2025-12-31,450,True,PRIMARY
LINK00017518,CUST00017518,DEV00000646,2025-07-07,2025-12-31,17,True,PRIMARY
LINK00017519,CUST00017519,DEV00007955,2022-06-21,2025-12-31,157,True,PRIMARY
LINK00017520,CUST00017520,DEV00025745,2024-09-06,2025-12-31,38,True,PRIMARY
LINK00017521,CUST00017521,DEV00003725,2025-12-12,2025-12-31,232,True,PRIMARY
LINK00017522,CUST00017522,DEV00018361,2022-07-05,2025-12-31,16,True,PRIMARY
LINK00017523,CUST00017523,DEV00000233,2023-07-26,2025-12-31,378,True,PRIMARY
LINK00017524,CUST00017524,DEV00004566,2024-11-11,2025-12-31,221,True,PRIMARY
LINK00017525,CUST00017525,DEV00008762,2024-10-05,2025-12-31,66,True,PRIMARY
LINK00017526,CUST00017526,DEV00015506,2024-07-15,2025-12-31,206,True,PRIMARY
LINK00017527,CUST00017527,DEV00021297,2024-08-31,2025-12-31,142,True,PRIMARY
LINK00017528,CUST00017528,DEV00025544,2022-07-22,2025-12-31,260,True,PRIMARY
LINK00017529,CUST00017529,DEV00018258,2025-01-18,2025-12-31,496,True,PRIMARY
LINK00017530,CUST00017530,DEV00011645,2024-11-04,2025-12-31,487,True,PRIMARY
LINK00017531,CUST00017531,DEV00016715,2025-05-21,2025-12-31,254,True,PRIMARY
LINK00017532,CUST00017532,DEV00000111,2024-04-10,2025-12-31,108,True,PRIMARY
LINK00017533,CUST00017533,DEV00021413,2025-01-16,2025-12-31,299,True,PRIMARY
LINK00017534,CUST00017534,DEV00002428,2025-10-22,2025-12-31,18,True,PRIMARY
LINK00017535,CUST00017535,DEV00007767,2025-07-08,2025-12-31,442,True,PRIMARY
LINK00017536,CUST00017536,DEV00009700,2025-02-17,2025-12-31,388,True,PRIMARY
LINK00017537,CUST00017537,DEV00016279,2022-07-04,2025-12-31,261,True,PRIMARY
LINK00017538,CUST00017538,DEV00016239,2022-05-08,2025-12-31,191,True,PRIMARY
LINK00017539,CUST00017539,DEV00017579,2024-10-03,2025-12-31,402,True,PRIMARY
LINK00017540,CUST00017540,DEV00023284,2025-08-26,2025-12-31,69,True,PRIMARY
LINK00017541,CUST00017541,DEV00004185,2025-10-13,2025-12-31,478,True,PRIMARY
LINK00017542,CUST00017542,DEV00024958,2025-03-04,2025-12-31,110,True,PRIMARY
LINK00017543,CUST00017543,DEV00000343,2023-03-31,2025-12-31,490,True,PRIMARY
LINK00017544,CUST00017544,DEV00007471,2025-03-12,2025-12-31,61,True,PRIMARY
LINK00017545,CUST00017545,DEV00026520,2025-05-25,2025-12-31,207,True,PRIMARY
LINK00017546,CUST00017546,DEV00015837,2025-08-29,2025-12-31,155,True,PRIMARY
LINK00017547,CUST00017547,DEV00004452,2023-10-01,2025-12-31,115,True,PRIMARY
LINK00017548,CUST00017548,DEV00001042,2024-10-26,2025-12-31,308,True,PRIMARY
LINK00017549,CUST00017549,DEV00026185,2024-08-18,2025-12-31,235,True,PRIMARY
LINK00017550,CUST00017550,DEV00024606,2024-11-12,2025-12-31,42,True,PRIMARY
LINK00017551,CUST00017551,DEV00025404,2024-12-01,2025-12-31,129,True,PRIMARY
LINK00017552,CUST00017552,DEV00008387,2025-03-18,2025-12-31,60,True,PRIMARY
LINK00017553,CUST00017553,DEV00025322,2025-09-10,2025-12-31,117,True,PRIMARY
LINK00017554,CUST00017554,DEV00022510,2023-10-22,2025-12-31,289,True,PRIMARY
LINK00017555,CUST00017555,DEV00007311,2024-12-10,2025-12-31,10,True,PRIMARY
LINK00017556,CUST00017556,DEV00014775,2025-07-30,2025-12-31,136,True,PRIMARY
LINK00017557,CUST00017557,DEV00024661,2022-10-13,2025-12-31,35,True,PRIMARY
LINK00017558,CUST00017558,DEV00015306,2023-06-01,2025-12-31,336,True,PRIMARY
LINK00017559,CUST00017559,DEV00005016,2025-06-04,2025-12-31,82,True,PRIMARY
LINK00017560,CUST00017560,DEV00001811,2025-10-18,2025-12-31,22,True,PRIMARY
LINK00017561,CUST00017561,DEV00009926,2023-04-24,2025-12-31,403,True,PRIMARY
LINK00017562,CUST00017562,DEV00000652,2025-03-30,2025-12-31,101,True,PRIMARY
LINK00017563,CUST00017563,DEV00024520,2025-05-12,2025-12-31,443,True,PRIMARY
LINK00017564,CUST00017564,DEV00007141,2025-08-31,2025-12-31,297,True,PRIMARY
LINK00017565,CUST00017565,DEV00027362,2024-04-04,2025-12-31,21,True,PRIMARY
LINK00017566,CUST00017566,DEV00022063,2025-07-04,2025-12-31,187,True,PRIMARY
LINK00017567,CUST00017567,DEV00008769,2023-11-07,2025-12-31,62,True,PRIMARY
LINK00017568,CUST00017568,DEV00009198,2024-09-14,2025-12-31,130,True,PRIMARY
LINK00017569,CUST00017569,DEV00021895,2025-04-07,2025-12-31,368,True,PRIMARY
LINK00017570,CUST00017570,DEV00021924,2025-10-30,2025-12-31,275,True,PRIMARY
LINK00017571,CUST00017571,DEV00005007,2025-08-21,2025-12-31,400,True,PRIMARY
LINK00017572,CUST00017572,DEV00024465,2024-04-01,2025-12-31,253,True,PRIMARY
LINK00017573,CUST00017573,DEV00008663,2025-05-07,2025-12-31,415,True,PRIMARY
LINK00017574,CUST00017574,DEV00013582,2024-02-18,2025-12-31,25,True,PRIMARY
LINK00017575,CUST00017575,DEV00019228,2025-09-19,2025-12-31,379,True,PRIMARY
LINK00017576,CUST00017576,DEV00003810,2025-02-22,2025-12-31,76,True,PRIMARY
LINK00017577,CUST00017577,DEV00023177,2025-04-02,2025-12-31,304,True,PRIMARY
LINK00017578,CUST00017578,DEV00027654,2024-06-22,2025-12-31,175,True,PRIMARY
LINK00017579,CUST00017579,DEV00000957,2023-04-08,2025-12-31,169,True,PRIMARY
LINK00017580,CUST00017580,DEV00005113,2023-03-01,2025-12-31,419,True,PRIMARY
LINK00017581,CUST00017581,DEV00015841,2023-08-21,2025-12-31,418,True,PRIMARY
LINK00017582,CUST00017582,DEV00006989,2025-08-13,2025-12-31,408,True,PRIMARY
LINK00017583,CUST00017583,DEV00006099,2024-06-03,2025-12-31,119,True,PRIMARY
LINK00017584,CUST00017584,DEV00011442,2022-05-20,2025-12-31,365,True,PRIMARY
LINK00017585,CUST00017585,DEV00005518,2025-03-23,2025-12-31,28,True,PRIMARY
LINK00017586,CUST00017586,DEV00002951,2025-02-09,2025-12-31,486,True,PRIMARY
LINK00017587,CUST00017587,DEV00003702,2023-07-12,2025-12-31,136,True,PRIMARY
LINK00017588,CUST00017588,DEV00011990,2025-03-22,2025-12-31,272,True,PRIMARY
LINK00017589,CUST00017589,DEV00008441,2024-04-06,2025-12-31,237,True,PRIMARY
LINK00017590,CUST00017590,DEV00012429,2024-06-06,2025-12-31,302,True,PRIMARY
LINK00017591,CUST00017591,DEV00020605,2025-10-31,2025-12-31,93,True,PRIMARY
LINK00017592,CUST00017592,DEV00000881,2024-07-26,2025-12-31,315,True,PRIMARY
LINK00017593,CUST00017593,DEV00018913,2023-10-31,2025-12-31,424,True,PRIMARY
LINK00017594,CUST00017594,DEV00027417,2025-11-28,2025-12-31,185,True,PRIMARY
LINK00017595,CUST00017595,DEV00010750,2022-11-20,2025-12-31,383,True,PRIMARY
LINK00017596,CUST00017596,DEV00020926,2023-06-11,2025-12-31,328,True,PRIMARY
LINK00017597,CUST00017597,DEV00007717,2022-09-17,2025-12-31,421,True,PRIMARY
LINK00017598,CUST00017598,DEV00014508,2025-04-09,2025-12-31,159,True,PRIMARY
LINK00017599,CUST00017599,DEV00018521,2023-04-06,2025-12-31,227,True,PRIMARY
LINK00017600,CUST00017600,DEV00013282,2023-03-06,2025-12-31,147,True,PRIMARY
LINK00017601,CUST00017601,DEV00017202,2022-06-22,2025-12-31,490,True,PRIMARY
LINK00017602,CUST00017602,DEV00000170,2024-01-28,2025-12-31,160,True,PRIMARY
LINK00017603,CUST00017603,DEV00021883,2023-08-04,2025-12-31,186,True,PRIMARY
LINK00017604,CUST00017604,DEV00020039,2025-02-14,2025-12-31,430,True,PRIMARY
LINK00017605,CUST00017605,DEV00008988,2025-07-04,2025-12-31,270,True,PRIMARY
LINK00017606,CUST00017606,DEV00011405,2025-07-28,2025-12-31,465,True,PRIMARY
LINK00017607,CUST00017607,DEV00016588,2025-02-04,2025-12-31,418,True,PRIMARY
LINK00017608,CUST00017608,DEV00007193,2025-11-18,2025-12-31,256,True,PRIMARY
LINK00017609,CUST00017609,DEV00009984,2024-07-17,2025-12-31,27,True,PRIMARY
LINK00017610,CUST00017610,DEV00021703,2024-12-11,2025-12-31,167,True,PRIMARY
LINK00017611,CUST00017611,DEV00018975,2023-07-11,2025-12-31,172,True,PRIMARY
LINK00017612,CUST00017612,DEV00016721,2025-07-24,2025-12-31,347,True,PRIMARY
LINK00017613,CUST00017613,DEV00023891,2025-06-22,2025-12-31,322,True,PRIMARY
LINK00017614,CUST00017614,DEV00027546,2025-06-12,2025-12-31,285,True,PRIMARY
LINK00017615,CUST00017615,DEV00015525,2023-11-30,2025-12-31,384,True,PRIMARY
LINK00017616,CUST00017616,DEV00026807,2024-05-26,2025-12-31,75,True,PRIMARY
LINK00017617,CUST00017617,DEV00021013,2025-02-06,2025-12-31,13,True,PRIMARY
LINK00017618,CUST00017618,DEV00022515,2025-07-26,2025-12-31,421,True,PRIMARY
